153,Comic,King Thor [2019],King Thor,"The creators of the legendary THOR: GOD OF THUNDER series that kicked off one of the most epic runs in Marvel history are back together for one last ride with the almighty Lord of Asgard! Seven years ago, Jason and Esad introduced the Thor of the far future, All-Father of a broken realm and a dying universe, as he stood in battle against the Butcher of Gods, wielder of All-Black the Necrosword. Now that nefarious blade has returned, in the hands of Thor’s all-time greatest enemy –  his brother, Loki –  for one final, cataclysmic showdown. Behold the book no comics fan should miss –  the celebration of the end of a truly Marvelous era.","The creators of the legendary THOR: GOD OF THUNDER series that kicked off one of the most epic runs in Marvel history are back together for one last ride with the almighty Lord of Asgard! Seven years ago, Jason and Esad introduced the Thor of the far future, All-Father of a broken realm and a dying universe, as he stood in battle against the Butcher of Gods, wielder of All-Black the Necrosword. Now that nefarious blade has returned, in the hands of Thor’s all-time greatest enemy –  his brother, Loki –  for one final, cataclysmic showdown. Behold the book no comics fan should miss –  the celebration of the end of a truly Marvelous era.",2019-09-06 14:21:42.639-07,2019-09-06 14:22:38.543-07,https://www.ign.com/articles/2019/09/11/king-thor-1-review,9,king-thor-2019,{},{},{Marvel Comics},{},
154,Game,Kingdom Hearts III Re Mind,Kingdom Hearts 3 ReMind,"Telling the the ""other tale"" that unfolded during the climax of KH III, Kingdom Hearts III Re Mind is a major downloadable content add-on for the hit game Kingdom Hearts III. Determined to rescue Kairi, Sora travels to the Keyblade Graveyard a short time before the final battle was to take place. Lacking a corporeal form, he traces the hearts of the seven guardians of light. Through experiencing their personal battles firsthand, Sora is about to discover truths that he has never before imagined. ","Telling the the ""other tale"" that unfolded during the climax of KH III, Kingdom Hearts III Re Mind is a major downloadable content add-on for the hit game Kingdom Hearts III. ",2019-06-14 16:56:12.401-07,2020-01-28 12:34:08.627-08,https://www.ign.com/articles/2020/01/28/kingdom-hearts-3-re-mind-dlc-review,6,kingdom-hearts-iii-remind-dlc,"{DLC / Expansion,RPG,Action}",{Square Enix},{Square Enix},{Kingdom Hearts},"{US, AU, UK, JP}"
155,Movie,Klaus,Klaus,"When a selfish young postman is assigned to a remote Scandinavian town, his unlikely friendship with a reclusive toymaker leads to the origin story of Santa Claus. 
<p>
Klaus is a 2D animated family feature film from writer/director Sergio Pablos. This timeless story is visualised through a unique combination of classical hand drawn animation and cutting edge digital technology. Voice actors include Jason Schwartzman, Rashida Jones, JK Simmons and Joan Cusack. ","When a selfish young postman is assigned to a remote Scandinavian town, his unlikely friendship with a reclusive toymaker leads to the origin story of Santa Claus. ",2018-11-06 12:37:28.919-08,2019-11-12 14:35:05.933-08,https://www.ign.com/articles/2019/11/12/klaus-movie-2019-netflix-review,8.3,klaus,{Animation},{},{Netflix},{},
156,Movie,Knives Out,Knives Out,"A modern take on the classic detective genre, Knives Out's A-list ensemble cast is headlined by Daniel Craig, Chris Evans, and Jamie Lee Curtis. Rounding out the impressive cast are Michael Shannon, Toni Collette, Lakeith Stanfield, Ana de Armas, Don Johnson, Katherine Langford, and Academy Award winning screen legend Christopher Plummer.",Daniel Craig stars as a detective in this murder mystery from Rian Johnson.,2018-09-04 10:42:23.598-07,2020-01-06 09:49:03.763-08,https://www.ign.com/articles/2019/09/10/knives-out-review,8.5,knives-out,{Mystery},{FilmNation Entertainment},{Lionsgate},{},
157,Movie,Last Christmas,Last Christmas,"Kate (Emilia Clarke) harumphs around London, a bundle of bad decisions accompanied by the jangle of bells on her shoes, another irritating consequence from her job as an elf in a year-round Christmas shop. Tom (Henry Golding) seems too good to be true when he walks into her life and starts to see through so many of Kate’s barriers. As London transforms into the most wonderful time of the year, nothing should work for these two. But sometimes, you gotta let the snow fall where it may, you gotta listen to your heart... and you gotta have faith.","A young woman's life begins to take a turn for the better after a chance encounter with a handsome, young man.",2019-08-14 13:08:17.06-07,2019-11-06 12:25:05.687-08,https://www.ign.com/articles/2019/11/06/last-christmas-review,6.5,last-christmas,{Romantic Comedy},{Universal Pictures},{Universal Pictures},{},
158,Game,Layers of Fear 2,Layers of Fear 2,"The cameras are all focused on you; the center of the scene. Not just in character, you are the character. The part to play is singularly yours. Written just for you.You are met with silence. No barking orders from the director. No call to action that you need to become this version of yourself. The demand to act fills your mind, but the script pages hold no words. Your past has helped to mold you into what you are, forced upon you the skills required to hone your craft. That same past has scraped deep furrowing scars into you, not on the outside where the world can see, but in a place buried so deep within that it has become shapeless. You push those memories down but let the experiences drive you into who, or what, you must play.  Darkness surrounds as you stand silently in the spotlight, the only sounds to be heard over your heartbeat are the distant breaking of waves against the hull and the sound of cameras pointed in your direction preserving this moment for eternity. A deep and commanding voice rises from the distance. Act. What part will you play?
<p>
In the horror game sequel Layers of Fear 2, you must explore the world around you. Discover your past, and expose the reason for your having been cast for this film. Is this part of the film, or are your memories playing tricks on you? Your world may change with the slightest of provocations, you must decide what is real. ","In the horror game sequel Layers of Fear 2, you must explore the world around you. Discover your past, and expose the reason for your having been cast for this film. ",2018-10-25 13:46:54.61-07,2019-05-24 14:23:12.879-07,https://www.ign.com/articles/2019/05/24/layers-of-fear-2-review,9,layers-of-fear-2,{Adventure},{Bloober Team},{Gun Media},{},"{US, AU, UK, JP}"
159,Show,Legacies,Legacies,"For the last decade, the iconic heroes and villains of The Vampire Diaries and The Originals have captivated audiences worldwide. They left an enduring legacy of love and family in their wake, which continues in Legacies, a thrilling drama that tells the story of the next generation of supernatural beings at The Salvatore School for the Young and Gifted. It's here that Klaus Mikaelson's daughter, 17-year-old Hope Mikaelson; Alaric Saltzman's twins, Lizzie and Josie Saltzman; and other young adults - including political scion MG and the mysterious Landon Kirby - come of age in the most unconventional way possible, nurtured to be their best selves... in spite of their worst impulses. Will these young witches, vampires and werewolves become the heroes they want to be - or the villains they were born to be? As they fight to protect their secret, their town of Mystic Falls and eventually the world, they will have to rely on ancient folklore and tales to learn how to battle their far-reaching enemies. 

<p>Legacies stars Danielle Rose Russell, Jenny Boyd, Kaylee Bryant, Quincy Fouse and Aria Shaghasemi, with Matt Davis. 

<p>Legacies is from Warner Bros. Television and CBS Television Studios in association with My So-Called Company, with executive producers Julie Plec, Brett Matthews, Leslie Morgenstein and Gina Girolamo.",Legacies is a spin-off of The Originals that tells the story of the next generation of supernatural beings at The Salvatore School for the Young and Gifted.,2018-05-17 08:16:18.295-07,2018-10-25 19:05:39.278-07,https://www.ign.com/articles/2018/10/25/legacies-series-premiere-review,8.3,legacies,{Drama},{},{The CW},{},
160,Comic,Legion of Super-Heroes [2019],Legion of Super-Heroes,"Welcome to the 31st century! Inspired by the acts of and lessons learned from the greatest heroes of all time, the Legion of Super-Heroes have gathered together to stop a galaxy from repeating its past mistakes. The greatest lineup of heroes in comic book history returns with new, fresh, and reader-friendly stories!","Welcome to the 31st century! Inspired by the acts of and lessons learned from the greatest heroes of all time, the Legion of Super-Heroes have gathered together to stop a galaxy from repeating its past mistakes. The greatest lineup of heroes in comic book history returns with new, fresh, and reader-friendly stories!",2019-11-05 14:58:24.5-08,2019-11-05 15:02:04.883-08,https://www.ign.com/articles/2019/11/08/legion-of-super-heroes-1-review-2,8.8,legion-of-super-heroes-2019,{},{},{DC Comics},{},
161,Movie,Like Father,Like Father,"When a workaholic young executive (Kristen Bell), is left at the altar, she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father (Kelsey Grammer). The two depart as strangers, but over the course of a few hilarious adventures, a couple of umbrella-clad cocktails and a whole lot of soul-searching, they return with a renewed appreciation for family and life.","When a workaholic executive (Kristen Bell), is left at the altar, she ends up on her Caribbean honeymoon cruise with her estranged and equally workaholic father (Kelsey Grammer).",2018-08-03 14:38:09.434-07,2018-08-06 17:08:38.455-07,https://www.ign.com/articles/2018/08/03/netflixs-like-father-review,5,like-father,{Comedy},{},{Netflix},{},
162,Show,Limetown,,,,2018-10-09 13:46:10.074-07,2020-01-17 13:42:23.395-08,https://www.ign.com/articles/2019/10/21/limetown-review-facebook-watch,6.5,limetown,{Drama},{},{Facebook Watch},{},
163,Show,Lincoln Rhyme: Hunt for the Bone Collector,Lincoln Rhyme: Hunt for the Bone Collector,"Inspired by the best-selling book ""The Bone Collector,"" former NYPD detective and forensic genius Lincoln Rhyme was at the top of his game until a serious accident at the hands of a notorious serial killer forces him out of the field. When Amelia Sachs, an intuitive young officer who's got her own gift for proﬁling, finds herself hot on the killer's trail, Rhyme in turn finds a partner for this new game of cat and mouse. As the unlikely detective duo joins forces to crack the city's most confounding cases, they must also race to take down the enigmatic ""Bone Collector"" who brought them together.

<p>The cast includes Russell Hornsby, Arielle Kebbel, Brían F. O'Byrne, Tate Ellington, Courtney Grosbeck, Ramses Jimenez, Brooke Lyons, Roslyn Ruff and Michael Imperioli.",A retired NYPD detective teams up with an ambitious young detective to help capture some of the most dangerous criminals in America.,2019-05-13 08:57:06.7-07,2020-01-08 09:38:15.861-08,https://www.ign.com/articles/2020/01/10/lincoln-rhyme-hunt-for-the-bone-collector-pilot-review,6,lincoln,{Crime},{},{NBC},{},
164,Movie,Little Women [2019],Little Women,"Writer-director Greta Gerwig (Lady Bird) has crafted a Little Women that draws on both the classic novel and the writings of Louisa May Alcott, and unfolds as the author's alter ego, Jo March, reflects back and forth on her fictional life.  In Gerwig's take, the beloved story of the March sisters - four young women each determined to live life on her own terms -- is both timeless and timely.  Portraying Jo, Meg, Amy, and Beth March, the film stars Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen, with Timothée Chalamet as their neighbor Laurie, Laura Dern as Marmee, and Meryl Streep as Aunt March.",Four sisters come of age in America in the aftermath of the Civil War.  Emma Watson stars.,2019-08-13 09:11:33.377-07,2019-12-24 10:30:19.108-08,https://www.ign.com/articles/2019/12/24/little-women-review-2019-movie,8.8,little-women-emma-watson,{Drama},"{Columbia Pictures,Regency Enterprises}",{Columbia Pictures},{},
165,Comic,Livewire,,"Accomplice. Mentor. Savior. And now, Enemy of the State. Seeking to protect other vulnerable super-powered psiots like herself, Livewire plunged the United States into a nationwide blackout with her technopathic abilities, causing untold devastation. ","Accomplice. Mentor. Savior. And now, Enemy of the State. Seeking to protect other vulnerable super-powered psiots like herself, Livewire plunged the United States into a nationwide blackout with her technopathic abilities, causing untold devastation. After choosing the few over the many, she must now outrun the government she served – and those she once called allies. With the whole world hunting her, what kind of hero will Livewire be…or will she be one at all? 
<p>
From rising star Vita Ayala and astounding artists Raúl Allén and Patricia Martín comes an electrifying new series that will launch the Valiant Universe into a new age of champions! ",2018-12-04 16:58:52.972-08,2018-12-04 17:10:01.877-08,https://www.ign.com/articles/2018/12/04/valiants-newest-series-features-a-compelling-heroine-livewire-1-review,7.2,livewire,{},{},{Valiant Comics},{},
166,Show,Living With Yourself,Living With Yourself,"Created and written by Timothy Greenberg, Living With Yourself is a philosophical comedy that asks: do we really want to be better? It stars Paul Rudd as a man struggling with his life who undergoes a novel treatment to become a better person, and finds he is his own worst enemy.","Created and written by Timothy Greenberg, Living With Yourself is a philosophical comedy that asks: do we really want to be better? It stars Paul Rudd as a man struggling with his life who undergoes a novel treatment to become a better person, and finds he is his own worst enemy.",2018-08-10 08:28:57.887-07,2019-10-18 18:23:25.855-07,https://www.ign.com/articles/2019/10/18/netflix-living-with-yourself-season-1-review,8,living-with-yourself,{Comedy},{},{Netflix.com},{},
167,Comic,Lois Lane [2019],Lois Lane,"On the road and out of Metropolis - and carrying a secret that could disrupt Superman's life - Lois Lane embarks on a harrowing journey to uncover a threat to her husband and a plot that reaches the highest levels of international power brokers and world leaders. Critically acclaimed and best-selling author Greg Rucka and master storyteller Mike Perkins team up for a tale of conspiracy, intrigue and murder that pushes even Lois to her limits.","On the road and out of Metropolis - and carrying a secret that could disrupt Superman's life - Lois Lane embarks on a harrowing journey to uncover a threat to her husband and a plot that reaches the highest levels of international power brokers and world leaders. Critically acclaimed and best-selling author Greg Rucka and master storyteller Mike Perkins team up for a tale of conspiracy, intrigue and murder that pushes even Lois to her limits.",2019-07-02 07:29:26.249-07,2019-07-02 07:30:07.993-07,https://www.ign.com/articles/2019/07/03/lois-lane-gets-a-worthy-superman-spinoff-series-lois-lane-1-review,8.6,lois-lane-2019,{},{},{DC Comics},{},
168,Show,"Love, Death and Robots","Love, Death and Robots","Love, Death & Robots is a collection of animated short stories that span the science fiction, fantasy, horror and comedy genres. With a bold approach to each story’s narrative, episodes are intended to be easy to watch and hard to forget. 

<p>The series draws inspiration from the eclectic and provocative genre material that influenced both Tim Miller's and David Fincher's formative interests in storytelling.","Love, Death & Robots is a collection of animated short stories that span the science fiction, fantasy, horror and comedy genres. With a bold approach to each story’s narrative, episodes are intended to be easy to watch and hard to forget.",2019-01-07 11:40:57.002-08,2019-03-11 17:27:38.59-07,https://www.ign.com/articles/2019/03/15/netflix-love-death-and-robots-review-season-1,8,love-death-and-robots,{Animation},{},{Netflix.com},{},
169,Movie,Lucy in the Sky,Lucy in the Sky,"In Lucy in the Sky, Natalie Portman plays Lucy Cola, a strong woman whose determination and drive as an astronaut take her to space, where she’s deeply moved by the transcendent experience of seeing her life from afar. Back home as Lucy’s world suddenly feels too small, her connection with reality slowly unravels. ","In Lucy in the Sky, Natalie Portman plays Lucy Cola, a strong woman whose determination and drive as an astronaut take her to space, where she’s deeply moved by the transcendent experience of seeing her life from afar. ",2019-08-26 11:40:40.528-07,2019-09-12 16:36:20.913-07,https://www.ign.com/articles/2019/09/12/lucy-in-the-sky-review,6,lucy-in-the-sky,{Sci-Fi},{},{},{},
170,Movie,Lupin III: The First,Lupin III: The First,"Lupin III works with a woman to steal the Bresson Diary, a legendary treasure.","Lupin III works with a woman to steal the Bresson Diary, a legendary treasure.",2019-12-23 08:34:49.728-08,2019-12-26 09:17:40.346-08,https://www.ign.com/articles/2019/12/26/lupin-iii-the-first-review,7.5,lupin-iii-the-first,{Anime},{},{},{},
171,Movie,Ma,Ma,"Everybody’s welcome at Ma’s. But good luck getting home safe ... Oscar winner Octavia Spencer stars as Sue Ann, a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.  She offers the kids the chance to avoid drinking and driving by hanging out in the basement of her home. But there are some house rules: One of the kids has to stay sober. Don’t curse. Never go upstairs. And call her ""Ma.""
But as Ma’s hospitality starts to curdle into obsession, what began as a teenage dream turns into a terrorizing nightmare, and Ma’s place goes from the best place in town to the worst place on earth. ",Everybody’s welcome at Ma’s. But good luck getting home safe ... Ma is a thriller anchored by a daring and unexpected performance from Oscar winner Octavia Spencer.,2019-05-29 10:55:51.49-07,2019-05-29 17:04:45.181-07,https://www.ign.com/articles/2019/05/29/ma-review,5,ma-2019,{Thriller},{},{Blumhouse Productions},{},
172,Game,Madden NFL 20,Madden 20,"Achieve gridiron greatness while having more fun playing with -- or against -- friends in Madden NFL 20. Superstars change the game in ways never before seen in Madden -- become the Face of the Franchise and control your NFL superstar journey starting in the College Football Playoff, compete against or play with friends online or side by side, take your team from pre-season to Super Bowl champions, and be at the center of every play so you can achieve gridiron greatness. 
<p>
With the new Face of the Franchise: QB1 feature, take the journey of an NFL superstar. Create a college quarterback and dominate the College Football Playoff, then impress the scouts at the NFL Combine. Find out where your story begins at the NFL Draft, and then fight to prove you belong in the league. Last long enough and you just might leave a legacy and even play in a few Pro Bowls. This new and customizable career campaign is all about you, with personalized playable scenarios, events, and dynamic challenges. With the new Superstar X-Factor Players feature, feel the power of top NFL Superstars with this game-changing system. Unleash unique abilities that make stars feel like stars. And with Madden Ultimate Team Missions, get the players you want. With new daily Ultimate Team missions, it’s easier and faster than ever to know what you need to do to craft the team you’ve always dreamed about. ",,2019-04-25 16:04:36.71-07,2020-01-02 10:32:55.286-08,https://www.ign.com/articles/2019/07/30/madden-nfl-20-review,8.1,madden-nfl-20,{Sports},{EA Tiburon},{Electronic Arts},{},"{US, AU, UK, JP}"
173,Movie,Made in Abyss: Journey's Dawn,Made in Abyss: Journey's Dawn,"In Made in Abyss: Journey's Dawn, the movie based on the hit anime series, Riko and her plucky band of friends dream of one day becoming Cave Raiders, exalted adventurers who brave the treacherous descent into the enigmatic Abyss.  ","In Made in Abyss: Journey's Dawn, the movie based on the hit anime series, Riko and her plucky band of friends dream of one day becoming Cave Raiders. ",2019-03-18 16:31:29.41-07,2019-03-24 12:05:05.707-07,https://www.ign.com/articles/2019/03/24/made-in-abyss-journeys-dawn-review,8,made-in-abyss-journeys-dawn,"{Anime,Adventure}",{Kadokawa Pictures},{Sentai Filmworks},{},
174,Movie,Malevolent,Malevolent,"A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real.","A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real.",2018-09-21 17:45:49.306-07,2018-10-11 17:00:30.828-07,https://www.ign.com/articles/2018/10/11/netflix-malevolent-review-horror-movie,4,malevolent,{Horror},{},{Netflix},{},
175,Comic,Man Without Fear [2019],Man Without Fear,"Daredevil is gone, but Hell’s Kitchen is still a place of heroes and villains. Foggy Nelson will learn what it means to live in a world without a Daredevil. And without a Daredevil to protect it, has hell come for his city? Who is The Man Without Fear?!","Daredevil is gone, but Hell’s Kitchen is still a place of heroes and villains. Foggy Nelson will learn what it means to live in a world without a Daredevil. And without a Daredevil to protect it, has hell come for his city? Who is The Man Without Fear?!",2019-01-02 11:04:40.235-08,2019-01-02 11:05:45.132-08,https://www.ign.com/articles/2019/01/02/daredevil-gets-stuck-in-limbo-man-without-fear-1-review,4.3,man-without-fear,{},{},{Marvel Comics},{},
176,Show,Manifest,Manifest,"When Montego Air Flight 828 landed safely after a turbulent but routine flight, the crew and passengers were relieved. Yet in the span of those few hours, the world had aged five years and their friends, families and colleagues, after mourning their loss, had given up hope and moved on. Now, faced with the impossible, they're all given a second chance. But as their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible. From Robert Zemeckis and Jack Rapke comes an emotionally rich, unexpected journey into a world grounded in hope, heart and destiny.

<p>The cast includes Melissa Roxburgh, Josh Dallas, Athena Karkanis, J.R. Ramirez, Luna Blaise, Jack Messina and Parveen Kaur.","Manifest explores the impact of a mysterious plane's disappearance and reappearance.  For the passengers, no time has gone by.  For those outside, five years has transpired.",2018-05-10 10:03:25.222-07,2018-09-25 00:29:58.002-07,https://www.ign.com/articles/2018/09/24/manifest-premiere-review-season-1-episode-1,6.5,manifest,{Drama},{},{NBC},{},
177,Game,Mario & Sonic at the Olympic Games Tokyo 2020,Mario and Sonic at the Tokyo 2020 Olympics,"Join Mario, Sonic and friends for their greatest adventure yet at the Olympic Games Tokyo 2020! Go for gold as you compete in action-packed sports games, including four brand new events to Tokyo 2020 -- Skateboarding, Karate, Surfing, and Sport Climbing, as well as a large selection of classic events. 
<p>
Get the party started on your Nintendo Switch with a variety of ways to play, including button play and motion controls in multiplayer game modes that support up to four players locally and up to eight players online. Play as Mario, Sonic, Yoshi, Amy Rose, Luigi, Dr. Eggman, and many more of your favourite characters. ","Join Mario, Sonic and friends for their greatest adventure yet at the Olympic Games Tokyo 2020! Go for gold as you compete in action-packed sports games, including four brand new events to Tokyo 2020. ",2019-03-30 00:18:22.52-07,2019-11-05 06:30:39.214-08,https://www.ign.com/articles/2019/11/05/mario-sonic-at-the-olympic-games-tokyo-2020-review,6.4,mario-and-sonic-at-the-tokyo-2020-olympics,{Sports},{},{SEGA},"{Mario,Sonic the Hedgehog}","{US, AU, UK, JP}"
178,Movie,Marriage Story,Marriage Story,"Marriage Story is an incisive and compassionate portrait of a marriage breaking up and a family staying together. From Academy Award-nominated filmmaker Noah Baumbach and starring Scarlett Johansson, Adam Driver, Laura Dern, Alan Alda and Ray Liotta. ",Marriage Story is an incisive and compassionate portrait of a marriage breaking up and a family staying together.,2019-08-20 11:16:36.837-07,2019-12-06 14:44:35.82-08,https://www.ign.com/articles/2019/12/06/marriage-story-netflix-review,8,marriage-story,{Drama},{},{Netflix},{},
179,Show,Marvel Hero Project,Marvel Hero Project,"Marvel Hero Project reveals the remarkable, positive change several young heroes are making in their own communities. These young heroes have dedicated their lives to selfless acts of bravery and kindness, and now, Marvel celebrates them as the true Super Heroes they are.","Marvel Hero Project reveals the remarkable, positive change several young heroes are making in their own communities. These young heroes have dedicated their lives to selfless acts of bravery and kindness, and now, Marvel celebrates them as the true Super Heroes they are.",2019-11-06 11:52:12.909-08,2019-11-13 09:08:06.713-08,https://www.ign.com/articles/2019/11/06/disney-plus-marvel-hero-project-premiere-review,7.5,marvel-hero-project,{Documentary},{},{Disney Plus},{},
180,Comic,Marvel Knights: 20th,Marvel Knights: 20th,"In celebration of the legendary imprint founded by Marvel’s CCO Joe Quesada, a new crop of talent stands poised to tell a groundbreaking story across the Marvel Universe! In the cemetery, the blind man does not know who he is, or why he has come to this particular grave at this moment. He doesn’t know the burly police officer with the wild story who has approached him. Or the strangely intense man who sits in the rear seat of the patrol car, his eyes flashing green. But all of that is about to change.","In celebration of the legendary imprint founded by Marvel’s CCO Joe Quesada, a new crop of talent stands poised to tell a groundbreaking story across the Marvel Universe! In the cemetery, the blind man does not know who he is, or why he has come to this particular grave at this moment. He doesn’t know the burly police officer with the wild story who has approached him. Or the strangely intense man who sits in the rear seat of the patrol car, his eyes flashing green. But all of that is about to change.",2018-11-06 12:33:37.613-08,2018-11-06 12:34:07.887-08,https://www.ign.com/articles/2018/11/07/the-new-marvel-knights-doesnt-live-up-to-the-original-yet-marvel-knights-20th-1-review,6.3,marvel-knights-20th,{},{},{Marvel Comics},{},
181,Show,Marvel Rising: Initiation,Marvel Rising,"Gwen Stacy AKA Ghost-Spider, wrongly accused of a crime she didn’t commit, seeks justice and to clear her name. Unfortunately, her dad is not only Captain of the NYPD, but spearheading the manhunt! To make matters worse, other young heroes - Ms. Marvel, Squirrel Girl, Quake and Patriot are after Ghost Spider as well. But, as the chase to uncover the truth winds down -- a darker threat looms along the horizon, and very soon, these heroes will need to put aside their differences and work together as a team.
<p>
Introducing audiences to the world of the Marvel Rising multi-platform line of animation and comic book releases, Marvel Rising: Initiation consists of six 4-minute digital shorts that spotlight Spider-Gwen with her new secret moniker, Ghost-Spider. It features an all-star line-up of voice talent including Dove Cameron, Chloe Bennet, Tyler Posey, BooBoo Stewart, Kathreen Khavari, Milana Vayntrub, Cierra Ramirez, Kamil McFadden, Skai Jackson, Kim Raver, Ming-Na Wen, Steven Weber, and Dee Bradley Baker among others. ","Marvel Rising: Initiation consists of six 4-minute digital shorts that spotlight Spider-Gwen with her new secret moniker, Ghost-Spider. ",2018-07-20 14:20:49.366-07,2018-08-13 17:04:27.826-07,https://www.ign.com/articles/2018/08/09/marvel-rising-initiation-review,8,marvel-rising-secret-warriors,{Animation},{},{Disney XD},{},
182,Game,Marvel Ultimate Alliance 3: The Black Order,Marvel Ultimate Alliance 3,"Marvel Ultimate Alliance 3: The Black Order brings together Super Heroes and Super Villains from across the Marvel Universe to battle for the limitless power of the Infinity Gauntlet, one Stone at a time. This unprecedented team of characters must use their unique superpowers to defeat the mad cosmic tyrant Thanos and his ruthless warmasters, The Black Order. The game will feature an original story and a playable cast of dozens of Marvel Super Heroes, including the Avengers, the X-Men, and -- for the first time in series history -- the Guardians of the Galaxy.  
<p>
Gameplay in Marvel Ultimate Alliance 3 brings back the action-RPG combat that made the franchise such a hit. Up to four players can drop in for co-op battles in a variety of ways: They can play online, link up offline via local wireless or pass a Joy-Con controller to a friend to join the team. With another pair of Joy-Con, four players can team up on one system. In addition to the series’ traditional perspective, the new entry will let players select a dynamic, zoomed-in heroic view, allowing for a more immersive play style for single-player or multiplayer when using multiple systems. ","Marvel Ultimate Alliance 3: The Black Order brings together Super Heroes and Super Villains from across the Marvel Universe to battle for the limitless power of the Infinity Gauntlet, one Stone at a time. ",2018-12-06 18:10:21.182-08,2019-08-05 17:06:20.526-07,https://www.ign.com/articles/2019/07/18/marvel-ultimate-alliance-3-the-black-order-review,7.8,marvel-ultimate-alliance-3,"{RPG,Action}",{Team Ninja},{Nintendo},{},"{US, AU, UK, JP}"
183,Comic,Marvels Epilogue,Marvels Epilogue,"Alex Ross and Kurt Busiek bring Marvel’s world to brilliant, realistic life one last time, as the now-retired Phil Sheldon and his daughters, in Manhattan to see the Christmas lights, find themselves in the middle of a clash between the outsider heroes and the deadly Sentinels, giving them a close-up perspective on the mutant experience.","Alex Ross and Kurt Busiek bring Marvel’s world to brilliant, realistic life one last time, as the now-retired Phil Sheldon and his daughters, in Manhattan to see the Christmas lights, find themselves in the middle of a clash between the outsider heroes and the deadly Sentinels, giving them a close-up perspective on the mutant experience.",2019-07-24 09:53:12.437-07,2019-07-24 09:54:20.509-07,https://www.ign.com/articles/2019/07/24/marvels-epilogue-is-short-sweet-and-pricey-marvels-epilogue-1-review,7,marvels-epilogue,{},{},{Marvel Comics},{},
184,Game,Mega Man Zero/ZX Legacy Collection,Mega Man Zero/ZX Collection,"Ready your Z-Saber and prepare to megamerge as old friends and new heroes from the Mega Man universe unite in Mega Man Zero/ZX Legacy Collection. Included are all four Mega Man Zero games, plus both ZX games -- Mega Man ZX, and Mega Man ZX Advent. Expect challenging boss battles, fast-paced platforming, and precise combat in each game. Nostalgic players can choose to play using the original sprite art, or they can bash some bots using the new optional HD-smoothing filters. New players looking to cut a path through the Zero and ZX series’ stories can also use the optional Casual Scenario mode to reduce each game’s difficulty, and Save-Assist system to create save points mid-mission for a more approachable narrative experience.
 <p>
Players can also take a break from the action, and dive into the in-game gallery featuring over 600 pieces of original production art from each series, while listening to the music player’s complete selection of both original compositions and new arrangements. Fans of the series looking for a challenge will also be able to test their “Biometal” against the all new Z Chaser challenge mode. ",Ready your Z-Saber and prepare to megamerge as old friends and new heroes from the Mega Man universe unite in Mega Man Zero/ZX Legacy Collection.,2019-08-28 10:41:55.239-07,2020-02-24 08:01:45.501-08,https://www.ign.com/articles/2020/02/24/mega-man-zerozx-legacy-collection-review,8,mega-man-zero-zx-legacy-collection,"{Action,Platformer,Compilation}",{},{},{},"{US, AU, UK, JP}"
185,Movie,Mercy Black,Mercy Black,"Fifteen years after conjuring an imaginary phantom known as Mercy Black, a repentant woman returns to her hometown to live with her sister and young nephew. But as Mercy continues to haunt her and the death count rises, she must face her deepest terror and discover the truth of her past before Mercy Black claims her nephew. Daniella Pineda, Austin Amelio, Elle LaMont, Miles Emmons, Lee Eddy, and Janeane Garofalo star in this terrifying story of regret, redemption, and the dark side of belief.

<p>Mercy Black is written and directed by Owen Egerton and produced by Greg Gilreath, Adam Hendricks, Seth Caplan and John H. Lang.","Fifteen years after conjuring an imaginary phantom known as Mercy Black, a repentant woman returns to her hometown to live with her sister and young nephew.",2019-03-28 14:56:31.228-07,2019-03-31 00:05:42.401-07,https://www.ign.com/articles/2019/03/31/netflix-and-blumhouses-mercy-black-review,5.5,mercy-black,"{Thriller,Horror}",{},{},{},
186,Show,Messiah,Messiah,A CIA officer investigates a charismatic figure whose followers believe that he can perform miracles. Is he a divine entity or a dangerous con artist?,A CIA officer investigates a charismatic figure whose followers believe that he can perform miracles. Is he a divine entity or a dangerous con artist?,2019-12-03 12:55:51.777-08,2020-01-02 12:40:06.132-08,https://www.ign.com/articles/2020/01/02/netflixs-messiah-season-1-review,6,messiah,{Drama},{},{Netflix.com},{},
187,Movie,Midsommar,Midsommar,A young woman reluctantly joins her boyfriend on a summer trip where things quickly go awry.  Florence Pugh and Will Poulter star in this Ari Aster-directed film.,A young woman reluctantly joins her boyfriend on a summer trip where things quickly go awry.,2019-03-05 15:06:57.323-08,2019-07-02 20:38:08.438-07,https://www.ign.com/articles/2019/07/02/midsommar-review,8.8,midsommar,{Drama},{},{A24},{},
